Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Pechincha;2;1;0;60;1000.0;390;356
Apartamento;Leblon;2;1;0;82;5500.0;570;130
Apartamento;Lagoa;3;1;1;152;6500.0;1787;473
Apartamento;Copacabana;2;0;0;82;2876.0;696;0
Apartamento;Catete;1;0;0;55;1300.0;519;291
Apartamento;Botafogo;2;1;1;80;4310.0;1315;187
Apartamento;Barra da Tijuca;3;2;2;98;2900.0;1388;184
Apartamento;Barra da Tijuca;4;3;3;197;8500.0;1700;0
Apartamento;Copacabana;1;0;0;50;1300.0;550;0
Apartamento;Barra da Tijuca;3;2;3;120;3500.0;1150;0
Apartamento;Botafogo;1;1;1;60;2800.0;1200;90
Apartamento;Praça da Bandeira;2;0;1;103;1000.0;650;93
Apartamento;Catete;2;1;0;71;2000.0;750;138
Apartamento;Grajaú;3;0;1;100;1700.0;275;0
Apartamento;Tijuca;4;2;1;150;2500.0;1300;315
Casa;Andaraí;2;1;0;80;2000.0;100;25
Apartamento;Barra da Tijuca;1;1;0;45;1300.0;638;120
Casa de Condomínio;Recreio dos Bandeirantes;4;3;3;350;7500.0;900;0
Apartamento;Copacabana;2;0;0;68;2400.0;486;0
Quitinete;Centro;1;0;0;26;900.0;350;19
Apartamento;Urca;2;0;0;70;2700.0;715;90
Quitinete;Laranjeiras;1;0;0;24;1500.0;500;0
Apartamento;Copacabana;3;2;2;167;4500.0;2500;514
Apartamento;Flamengo;3;1;0;120;3300.0;1300;200
Casa;Vargem Pequena;3;1;1;100;2200.0;650;0
Casa de Condomínio;Barra da Tijuca;4;3;3;370;9500.0;2333;1420
Apartamento;Ipanema;3;2;1;360;9500.0;1800;360
Apartamento;Ipanema;2;1;1;112;8000.0;1350;0
Apartamento;Copacabana;1;0;1;74;2900.0;700;183
Casa de Condomínio;Taquara;3;2;1;130;2300.0;567;0
Apartamento;Jardim Guanabara;2;1;0;84;2200.0;600;125
Apartamento;Méier;2;0;0;60;1200.0;0;13
Apartamento;Barra da Tijuca;2;1;1;70;2700.0;800;139
Apartamento;Tijuca;2;1;0;73;1680.0;500;80
Apartamento;Ipanema;1;0;0;42;2800.0;775;173
Apartamento;Barra da Tijuca;4;3;4;250;8000.0;3300;0
Apartamento;Recreio dos Bandeirantes;3;2;3;180;2800.0;950;419
Apartamento;Tijuca;3;1;0;90;2000.0;620;56
Apartamento;Recreio dos Bandeirantes;3;2;3;90;1950.0;660;0
Apartamento;Barra da Tijuca;3;2;1;170;5000.0;1228;435
Quitinete;Glória;1;0;0;26;1000.0;360;0
Casa;Engenho Novo;3;1;1;146;2200.0;0;103
Apartamento;Lagoa;3;1;1;115;6000.0;1200;308
Apartamento;Campo Grande;2;2;0;48;700.0;0;0
Apartamento;Barra da Tijuca;2;1;0;60;2500.0;600;200
Apartamento;Leblon;3;2;1;200;7500.0;3300;640
Apartamento;Recreio dos Bandeirantes;3;1;2;90;1100.0;1100;0
Apartamento;Riachuelo;2;1;1;60;1300.0;350;78
Apartamento;Tijuca;2;1;0;84;1800.0;501;0
Apartamento;Tijuca;3;1;1;90;2000.0;887;123
Quitinete;Copacabana;1;0;0;27;1500.0;400;0
Apartamento;Copacabana;3;1;0;182;4500.0;1500;0
Apartamento;Copacabana;2;1;1;78;3500.0;725;110
Apartamento;Barra da Tijuca;3;1;1;85;2400.0;980;256
Apartamento;Barra da Tijuca;2;1;1;60;3200.0;1190;2130
Apartamento;Barra da Tijuca;4;2;1;140;5200.0;1250;650
Apartamento;Campo Grande;2;0;0;50;650.0;345;0
Apartamento;Méier;3;1;0;73;1700.0;894;20
Apartamento;Jardim Botânico;3;2;2;260;5850.0;1937;553
Apartamento;Bonsucesso;2;0;0;75;1200.0;330;265
Apartamento;Tijuca;3;2;1;118;2400.0;970;0
Apartamento;Copacabana;2;0;0;80;2650.0;504;0
Quitinete;Copacabana;0;0;0;35;1300.0;400;0
Apartamento;Olaria;2;1;0;80;1400.0;350;0
Apartamento;Ramos;2;0;0;54;900.0;0;0
Apartamento;Centro;1;0;0;32;900.0;342;24
Apartamento;Leblon;3;1;1;135;9000.0;1220;430
Apartamento;Recreio dos Bandeirantes;4;2;2;120;2100.0;1200;238
Apartamento;Leblon;3;1;1;150;5000.0;1000;0
Apartamento;Ipanema;3;1;1;140;7900.0;2900;501
Apartamento;Copacabana;3;1;1;135;4500.0;1636;260
Apartamento;Barra da Tijuca;3;1;1;75;2200.0;825;93
Apartamento;Freguesia (Jacarepaguá);2;1;0;67;1300.0;575;40
Apartamento;Freguesia (Jacarepaguá);2;1;1;84;1100.0;1004;782
Apartamento;Botafogo;2;1;2;85;4230.0;1140;202
Apartamento;Leme;3;0;0;130;4950.0;1000;1
Apartamento;Bonsucesso;2;1;0;55;1000.0;250;0
Casa;Praça Seca;1;1;0;30;800.0;40;0
Apartamento;Barra da Tijuca;4;3;2;178;6000.0;1950;350
Apartamento;Pechincha;2;1;1;83;1200.0;570;78
Apartamento;Copacabana;2;1;1;120;3800.0;900;49
Apartamento;Barra da Tijuca;1;1;0;50;2000.0;1298;0
Apartamento;Parada de Lucas;2;0;0;78;790.0;0;0
Apartamento;Copacabana;3;0;0;147;2700.0;925;284
Apartamento;Madureira;3;0;0;65;1350.0;300;0
Apartamento;Campo Grande;3;1;1;120;1600.0;860;0
Apartamento;Península;4;2;4;220;6500.0;2800;530
Apartamento;Tijuca;2;1;1;66;1800.0;800;100
Apartamento;Barra da Tijuca;2;2;1;111;6000.0;3400;700
Apartamento;Centro;2;0;0;62;2500.0;530;0
Apartamento;Bonsucesso;2;0;0;70;950.0;465;0
Apartamento;Laranjeiras;2;1;1;88;5000.0;1060;160
Casa de Condomínio;Itanhangá;4;1;1;439;8500.0;1350;914
Apartamento;Recreio dos Bandeirantes;3;3;2;200;2700.0;1692;0
Apartamento;Freguesia (Jacarepaguá);2;1;1;56;1600.0;622;707
Apartamento;Freguesia (Jacarepaguá);2;0;0;46;900.0;319;14
Apartamento;São Conrado;4;2;1;166;6000.0;2300;550
Apartamento;Flamengo;1;0;0;36;1900.0;430;55
Apartamento;Leblon;1;1;1;81;4500.0;1717;363
Apartamento;Copacabana;3;0;0;107;3200.0;600;0
Apartamento;Santa Teresa;1;0;0;60;1700.0;260;0
Apartamento;Tijuca;3;2;0;82;2600.0;780;0
Apartamento;Copacabana;2;0;0;70;2400.0;669;112
Apartamento;Glória;2;0;0;80;1900.0;700;79
Apartamento;Copacabana;3;1;1;200;4500.0;1700;420
Quitinete;Copacabana;1;0;0;26;1100.0;607;225
Apartamento;Copacabana;1;0;0;60;2450.0;730;27
Apartamento;Barra da Tijuca;3;2;2;212;5500.0;1200;670
Apartamento;Ipanema;3;1;1;112;6800.0;1450;380
Apartamento;Laranjeiras;3;1;0;88;3000.0;1100;139
Apartamento;Ipanema;4;1;1;180;10000.0;2400;0
Apartamento;Cachambi;2;1;0;60;1300.0;440;0
Apartamento;Copacabana;3;2;1;139;3900.0;1470;230
Apartamento;Barra da Tijuca;4;3;2;245;6950.0;0;0
Quitinete;Botafogo;1;0;0;20;1200.0;481;0
Apartamento;Tijuca;2;0;0;75;1300.0;461;62
Flat;Botafogo;2;1;0;75;5500.0;0;0
Apartamento;Recreio dos Bandeirantes;3;2;1;106;2100.0;405;0
Casa;Rio Comprido;3;0;0;40;1500.0;150;0
Apartamento;Leblon;3;2;1;140;6400.0;3274;741
Apartamento;Vila Isabel;3;0;0;72;1900.0;320;67
Apartamento;Barra da Tijuca;2;1;0;51;1300.0;460;40
Apartamento;Flamengo;2;1;1;90;3500.0;1006;195
Apartamento;Copacabana;4;1;0;141;4500.0;1139;378
Apartamento;Leblon;3;2;3;170;7000.0;3230;10
Apartamento;São Cristóvão;2;1;1;64;1900.0;430;69
Apartamento;Recreio dos Bandeirantes;3;2;1;113;2400.0;522;2706
Apartamento;Lagoa;3;2;1;125;5000.0;1698;357
Apartamento;Copacabana;1;0;0;21;1100.0;405;0
Apartamento;Copacabana;1;0;0;46;1500.0;580;100
Apartamento;Ipanema;2;1;0;75;3200.0;1200;117
Apartamento;Barra da Tijuca;3;2;3;115;3700.0;1500;300
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2000.0;650;0
Apartamento;Lagoa;2;1;1;86;6700.0;650;0
Apartamento;Ipanema;2;0;0;72;4199.0;415;120
Apartamento;Copacabana;1;0;1;34;2000.0;480;0
Apartamento;Barra da Tijuca;1;1;1;62;1500.0;1080;261
Casa de Vila;Freguesia (Ilha do Governador);3;1;1;110;2300.0;0;130
Apartamento;Centro;1;0;0;25;1100.0;0;0
Apartamento;Jardim Botânico;4;2;2;241;8000.0;2203;997
Apartamento;Laranjeiras;2;0;0;70;2300.0;530;95
Apartamento;Realengo;2;0;0;75;750.0;0;0
Apartamento;Ipanema;2;1;0;81;4000.0;1070;214
Apartamento;Barra da Tijuca;4;2;3;235;8000.0;2700;415
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1300.0;780;0
Apartamento;Botafogo;3;1;1;100;4500.0;1600;249
Apartamento;Lagoa;3;1;1;140;4100.0;1593;0
Quitinete;Largo do Machado;1;0;0;26;1300.0;407;26
Apartamento;Engenho Novo;2;0;0;54;800.0;340;0
Apartamento;Leblon;2;1;0;75;3500.0;1100;153
Apartamento;Barra da Tijuca;4;2;1;280;9500.0;0;0
Apartamento;Campo Grande;2;1;0;50;900.0;305;0
Apartamento;Flamengo;1;0;0;32;1400.0;650;30
Quitinete;Centro;0;0;0;20;700.0;349;25
Apartamento;Barra da Tijuca;3;2;3;110;3000.0;1754;232
Flat;Barra da Tijuca;1;1;1;54;10000.0;2200;250
Apartamento;São Conrado;2;2;1;85;4000.0;2200;180
Apartamento;Botafogo;1;1;0;45;2200.0;561;55
Apartamento;Lagoa;2;1;0;69;3100.0;627;235
Apartamento;Tijuca;3;1;1;108;1800.0;700;144
Casa de Vila;Itanhangá;4;2;2;900;10000.0;1650;1520
Apartamento;Centro;2;0;0;60;3000.0;550;70
Apartamento;Freguesia (Jacarepaguá);3;2;1;110;2350.0;962;145
Apartamento;Riachuelo;2;1;0;68;700.0;550;0
Casa;Campo Grande;2;1;0;80;1000.0;0;0
Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300;400
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1700.0;784;204
Apartamento;Laranjeiras;3;1;0;114;3000.0;1200;0
Apartamento;Flamengo;1;0;0;23;800.0;480;29
Apartamento;Flamengo;1;0;0;35;1800.0;418;25
Apartamento;Tijuca;3;0;0;100;2600.0;620;130
Apartamento;Flamengo;3;0;0;97;3500.0;800;1800
Flat;Ipanema;2;2;2;70;5000.0;2000;320
Apartamento;Flamengo;1;0;1;30;1200.0;467;250
Apartamento;Laranjeiras;2;1;0;87;2900.0;832;128
Apartamento;Copacabana;4;1;2;266;10500.0;2384;710
Apartamento;Vila Isabel;2;0;0;58;1300.0;480;0
Apartamento;Flamengo;1;1;0;45;2200.0;620;240
Apartamento;Leblon;2;2;1;96;6500.0;1550;3600
Apartamento;Taquara;2;1;0;50;850.0;170;0
Apartamento;Vargem Grande;2;1;1;124;2100.0;431;117
Apartamento;Copacabana;2;0;0;58;2200.0;470;70
Apartamento;Ipanema;2;1;1;75;5000.0;900;200
Apartamento;Tijuca;4;2;1;209;3800.0;1600;0
Apartamento;Copacabana;1;0;0;43;1600.0;549;75
Apartamento;Barra da Tijuca;2;1;0;70;1500.0;1300;158
Quitinete;Centro;0;0;0;26;700.0;730;120
Apartamento;Ipanema;3;2;1;140;5500.0;2500;0
Apartamento;Centro;1;0;0;71;1800.0;400;66
Apartamento;Pechincha;2;1;1;82;1300.0;580;70
Apartamento;Anil;3;0;0;56;850.0;477;0
Apartamento;Copacabana;2;1;1;115;4000.0;1613;88
Quitinete;Centro;1;0;0;30;400.0;615;25
Quitinete;Ipanema;1;0;0;30;3500.0;600;120
Apartamento;Taquara;2;1;0;53;850.0;420;13
Apartamento;Barra da Tijuca;4;2;1;140;2700.0;2300;0
Apartamento;Tijuca;2;2;1;80;2100.0;750;100
Apartamento;Barra da Tijuca;3;2;3;164;7000.0;2300;350
Apartamento;Ilha do Governador;2;1;0;120;1200.0;0;186
Apartamento;Ipanema;2;1;1;140;6000.0;1200;366
Apartamento;Copacabana;1;0;0;48;2000.0;558;29
Quitinete;Copacabana;0;0;0;35;1100.0;450;0
Apartamento;Copacabana;1;0;0;23;1400.0;631;62
Apartamento;Urca;2;0;0;75;2500.0;600;0
Apartamento;Jardim Botânico;2;1;2;80;4000.0;1727;233
Quitinete;Copacabana;1;0;0;40;1700.0;550;69
Apartamento;Centro;1;0;0;47;1840.0;418;24
Apartamento;Recreio dos Bandeirantes;3;1;1;80;2200.0;830;82
Casa;Piedade;2;0;0;50;1200.0;0;0
Flat;Ipanema;2;1;1;85;5000.0;2600;360
Apartamento;Recreio dos Bandeirantes;2;1;1;90;3000.0;600;0
Casa de Condomínio;Barra da Tijuca;4;4;4;622;10000.0;1380;1486
Casa de Condomínio;Recreio dos Bandeirantes;5;3;5;350;6000.0;495;296
Apartamento;Copacabana;2;0;0;90;3300.0;700;85
Apartamento;Copacabana;3;1;0;125;3300.0;1256;0
Apartamento;Barra da Tijuca;4;3;1;313;6000.0;2030;911
Apartamento;Barra da Tijuca;2;0;2;120;4000.0;2500;0
Apartamento;Grajaú;3;2;1;135;2000.0;850;150
Apartamento;Recreio dos Bandeirantes;2;2;1;85;1600.0;630;180
Apartamento;Barra da Tijuca;3;2;0;130;5000.0;2350;0
Casa;Curicica;3;1;2;15;7077.0;0;0
Apartamento;Humaitá;3;2;1;167;2900.0;2300;390
Apartamento;Laranjeiras;2;2;0;81;2500.0;1260;0
Apartamento;Méier;3;1;0;90;1700.0;880;100
Apartamento;Barra da Tijuca;3;2;1;159;8500.0;900;600
Apartamento;Freguesia (Jacarepaguá);2;0;0;60;900.0;550;15
Quitinete;Pechincha;1;0;0;30;500.0;0;0
Apartamento;Santa Teresa;4;1;2;250;10000.0;2500;250
Casa de Vila;Tijuca;3;1;3;140;3990.0;90;225
Apartamento;Urca;2;0;1;70;4000.0;0;0
Apartamento;Barra da Tijuca;4;3;1;150;4000.0;1500;1780
Apartamento;Ipanema;2;1;1;70;7000.0;4236;567
Apartamento;Pechincha;2;1;1;68;1500.0;670;82
Apartamento;Copacabana;4;1;0;155;5000.0;1500;228
Apartamento;Campo Grande;1;1;0;48;650.0;250;12
Casa de Condomínio;Taquara;3;1;0;92;1900.0;700;700
Casa de Condomínio;Freguesia (Jacarepaguá);3;3;1;213;2700.0;510;221
Apartamento;Lagoa;3;1;0;90;3800.0;1177;0
Apartamento;Barra da Tijuca;2;1;1;80;2750.0;1178;306
Apartamento;Tijuca;2;0;0;75;2000.0;715;0
Apartamento;Ipanema;1;1;0;55;2600.0;648;126
Apartamento;Grajaú;2;0;0;70;1500.0;879;0
Apartamento;Vila Isabel;2;1;0;74;1300.0;720;73
Apartamento;Recreio dos Bandeirantes;3;2;1;87;1700.0;577;157
Apartamento;Freguesia (Jacarepaguá);2;1;1;62;1500.0;631;0
Quitinete;Centro;1;0;0;25;800.0;330;25
Apartamento;Jacarepaguá;2;1;1;98;2200.0;1390;0
Apartamento;Barra da Tijuca;1;1;1;65;2800.0;1100;150
Apartamento;Barra da Tijuca;1;2;1;107;7000.0;2200;0
Apartamento;Grajaú;2;1;1;70;1600.0;710;91
Apartamento;Laranjeiras;2;1;1;85;3300.0;1049;110
Apartamento;Gávea;3;2;1;130;5000.0;720;300
Casa;Recreio dos Bandeirantes;4;3;3;226;3500.0;1400;0
Apartamento;Copacabana;3;0;1;90;3000.0;610;185
Apartamento;Gávea;2;1;1;86;2990.0;528;241
Apartamento;Grajaú;2;1;1;80;1300.0;900;0
Apartamento;Copacabana;3;0;0;120;2500.0;600;0
Apartamento;Curicica;2;0;0;55;1200.0;347;0
Apartamento;Leblon;2;1;1;72;4200.0;1298;0
Apartamento;Recreio dos Bandeirantes;3;3;1;90;2000.0;484;179
Apartamento;Leme;1;0;1;50;2300.0;891;68
Apartamento;Campo Grande;2;1;0;55;500.0;360;0
Apartamento;Alto da Boa Vista;3;1;1;130;1600.0;720;128
Apartamento;Barra da Tijuca;1;1;1;68;4000.0;1002;1400
Apartamento;Barra da Tijuca;3;3;3;140;5500.0;950;746
Apartamento;Engenho Novo;2;1;0;115;950.0;850;125
Apartamento;Lagoa;3;2;1;110;5500.0;1600;516
Apartamento;Flamengo;1;0;0;50;1600.0;680;73
Apartamento;São Conrado;4;2;1;200;9000.0;2200;4900
Apartamento;Ipanema;3;1;1;200;9000.0;1705;0
Apartamento;Flamengo;1;0;0;52;1400.0;609;101
Apartamento;Barra da Tijuca;3;2;2;106;3500.0;0;300
Apartamento;Recreio dos Bandeirantes;3;2;1;95;1700.0;512;130
Apartamento;Barra da Tijuca;3;3;2;130;6500.0;2810;808
Apartamento;Gávea;2;1;0;80;3500.0;984;0
Apartamento;Leblon;2;1;1;115;3500.0;1380;0
Apartamento;Barra da Tijuca;4;3;3;160;8500.0;2300;400
Apartamento;Vila Isabel;2;1;0;75;2000.0;500;120
Apartamento;Barra da Tijuca;2;1;1;80;2250.0;1150;138
Apartamento;Botafogo;1;1;1;85;2700.0;832;210
Apartamento;Copacabana;1;0;0;42;1700.0;506;58
Apartamento;Grajaú;2;1;0;63;1000.0;730;120
Apartamento;Méier;2;0;0;75;1100.0;300;16
Apartamento;Copacabana;2;0;0;40;2600.0;800;24
Apartamento;Barra da Tijuca;3;2;1;115;2800.0;1800;250
Flat;Botafogo;2;1;1;62;3350.0;1220;0
Apartamento;Botafogo;1;0;0;50;1650.0;450;0
Apartamento;Laranjeiras;1;1;0;59;1900.0;695;45
Casa de Vila;Magalhães Bastos;1;0;0;20;380.0;0;0
Apartamento;Barra da Tijuca;1;1;0;68;1700.0;1600;0
Apartamento;Tijuca;2;0;1;110;2000.0;450;128
Apartamento;Botafogo;2;1;1;85;2600.0;1400;1400
Apartamento;Vila Isabel;2;1;0;68;2000.0;800;130
Apartamento;Barra da Tijuca;3;2;1;120;5450.0;1500;380
Apartamento;Freguesia (Jacarepaguá);3;1;1;85;2000.0;700;0
Apartamento;Copacabana;1;0;0;39;1800.0;490;71
Apartamento;Leblon;3;2;1;130;6900.0;2300;390
Apartamento;Barra da Tijuca;3;1;1;78;1950.0;595;119
Apartamento;Tijuca;3;1;1;125;2200.0;1092;148
Apartamento;Centro;1;0;0;28;900.0;370;20
Apartamento;Copacabana;3;1;1;130;4000.0;1500;200
Apartamento;Méier;3;1;0;62;1080.0;529;16
Apartamento;São Conrado;5;2;1;207;5000.0;2250;0
Apartamento;Copacabana;2;0;0;50;2300.0;680;71
Apartamento;Catete;1;0;0;38;1700.0;582;24
Apartamento;Copacabana;2;0;0;35;2500.0;0;0
Casa de Vila;Madureira;1;0;0;40;600.0;0;0
Apartamento;Grajaú;2;0;0;65;1300.0;533;38
Apartamento;Méier;3;0;0;80;1500.0;300;17
Apartamento;Barra da Tijuca;2;2;1;105;4500.0;2200;500
Apartamento;Recreio dos Bandeirantes;2;2;1;63;1300.0;985;0
Apartamento;Copacabana;2;0;0;73;2700.0;643;162
Apartamento;Botafogo;3;1;1;103;5700.0;1400;276
Apartamento;Centro;1;0;0;37;940.0;385;24
Apartamento;Irajá;2;0;0;66;1100.0;200;0
Casa;Vila Isabel;2;0;0;40;1300.0;0;0
Apartamento;Barra da Tijuca;4;2;1;164;3800.0;2300;350
Quitinete;Copacabana;1;0;0;30;1650.0;500;30
Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;270;6000.0;850;600
Apartamento;Botafogo;3;1;1;108;3650.0;890;200
Apartamento;Botafogo;2;1;1;85;2750.0;740;136
Apartamento;Copacabana;3;0;1;120;3600.0;1400;298
Flat;Centro;1;0;0;32;1900.0;420;50
Quitinete;Centro;1;0;0;31;750.0;350;24
Apartamento;Leme;3;0;0;120;5500.0;0;0
Casa;Praça da Bandeira;3;0;0;50;1800.0;0;24
Apartamento;Vila Isabel;3;2;1;90;1600.0;1106;105
Apartamento;Anchieta;2;0;0;110;600.0;0;0
Apartamento;Urca;1;0;0;48;2900.0;648;26
Apartamento;Copacabana;3;1;1;200;6000.0;1950;525
Apartamento;Copacabana;3;1;1;200;8000.0;2000;0
Apartamento;Penha Circular;3;0;0;67;900.0;250;0
Apartamento;Barra da Tijuca;2;2;1;100;5500.0;2200;300
Casa de Condomínio;Pechincha;2;1;1;70;1350.0;360;325
Apartamento;Ipanema;1;0;0;70;2600.0;920;0
Apartamento;Santíssimo;2;1;0;45;600.0;0;0
Apartamento;Lagoa;3;1;1;152;6500.0;1800;0
Apartamento;Vargem Grande;2;1;1;70;1500.0;500;0
Apartamento;Botafogo;3;1;1;110;5950.0;1390;274
Apartamento;Tijuca;2;1;0;68;1600.0;589;0
Apartamento;Ipanema;3;2;1;150;6300.0;2200;495
Apartamento;Leblon;4;3;1;170;9000.0;3100;589
Apartamento;Laranjeiras;2;1;1;65;2500.0;1300;130
Apartamento;Leblon;1;1;0;55;5250.0;2000;0
Apartamento;Curicica;2;1;0;47;1100.0;500;50
Apartamento;Jardim Oceânico;3;3;1;337;5900.0;2166;1073
Apartamento;Recreio dos Bandeirantes;3;2;1;110;2400.0;600;250
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1800.0;700;120
Apartamento;Freguesia (Jacarepaguá);1;1;0;45;1100.0;485;36
Apartamento;Recreio dos Bandeirantes;3;3;3;187;4200.0;766;445
Apartamento;Copacabana;3;1;2;230;7000.0;2890;550
Casa de Condomínio;Freguesia (Jacarepaguá);3;3;2;165;3200.0;150;760
Apartamento;São Conrado;3;3;2;192;5500.0;3827;1398
Apartamento;Leblon;2;1;0;82;3500.0;1120;389
Apartamento;Freguesia (Jacarepaguá);2;0;0;55;1200.0;550;110
Apartamento;Curicica;2;1;0;55;1500.0;430;130
Apartamento;Catete;1;1;0;58;1900.0;700;117
Apartamento;Tijuca;3;0;1;104;1800.0;750;150
Apartamento;Leblon;3;1;0;98;4000.0;1243;174
Apartamento;Pechincha;2;1;1;54;1100.0;545;36
Apartamento;Engenho de Dentro;2;1;0;66;1200.0;410;0
Apartamento;Freguesia (Jacarepaguá);3;1;1;70;3000.0;720;135
Apartamento;Maracanã;2;1;0;63;1800.0;1000;23
Apartamento;Tijuca;3;0;0;100;1800.0;200;0
Apartamento;Botafogo;3;2;1;102;3000.0;1300;276
Apartamento;Humaitá;2;0;0;70;2400.0;710;123
Apartamento;Lagoa;2;1;1;85;5500.0;1670;387
Apartamento;Ipanema;2;0;0;76;3000.0;545;162
Apartamento;Copacabana;1;0;0;55;2200.0;510;20
Apartamento;Pechincha;2;1;0;59;900.0;457;151
Quitinete;Laranjeiras;1;0;0;25;1200.0;400;29
Apartamento;Laranjeiras;2;0;0;78;3000.0;502;0
Casa;Pechincha;3;1;3;77;2500.0;0;0
Apartamento;Leme;2;0;2;70;6000.0;1200;230
Apartamento;Barra da Tijuca;3;1;1;82;1700.0;760;1520
Apartamento;Barra da Tijuca;2;1;1;70;3300.0;1350;0
Apartamento;Campo Grande;2;0;1;53;1100.0;375;0
Quitinete;Copacabana;1;0;0;35;1200.0;0;48
Apartamento;Recreio dos Bandeirantes;2;1;0;70;2200.0;700;0
Apartamento;Tijuca;3;1;1;76;2400.0;850;37
Apartamento;Jacarepaguá;3;2;2;93;1800.0;825;192
Apartamento;Copacabana;3;1;0;189;8499.0;1600;520
Casa de Vila;Praça Seca;3;4;1;268;2000.0;30;1500
Apartamento;Ipanema;2;1;1;95;5800.0;1250;200
Apartamento;Recreio dos Bandeirantes;3;4;3;370;4200.0;1010;990
Apartamento;Barra da Tijuca;6;4;4;460;9000.0;2360;1800
Apartamento;Tijuca;1;0;0;35;1000.0;300;50
Apartamento;Freguesia (Jacarepaguá);3;1;0;90;1900.0;600;90
Apartamento;Lagoa;3;0;1;105;4200.0;1244;290
Casa;Freguesia (Jacarepaguá);3;2;2;400;7800.0;0;300
Apartamento;Ipanema;2;1;1;86;10000.0;0;0
Apartamento;Jabour;2;1;0;71;780.0;470;0
Apartamento;Copacabana;3;0;0;120;2500.0;1050;200
Casa de Condomínio;São Conrado;4;1;2;242;7500.0;2400;4320
Apartamento;Curicica;2;1;0;46;1000.0;469;0
Apartamento;Copacabana;2;1;0;100;2850.0;980;0
Flat;Ipanema;2;1;2;92;10000.0;4000;350
Apartamento;Jacarepaguá;2;0;1;69;2000.0;980;69
Apartamento;Barra da Tijuca;1;1;1;58;2500.0;1170;300
Casa;Maria da Graça;1;0;0;57;850.0;0;0
Apartamento;Copacabana;3;0;0;110;3200.0;750;218
Apartamento;Copacabana;1;0;0;22;1250.0;285;23
Apartamento;Tijuca;2;1;1;92;1700.0;670;138
Apartamento;São Conrado;4;2;1;230;6500.0;2300;510
Apartamento;Recreio dos Bandeirantes;3;2;1;125;2499.0;730;0
Apartamento;Barra da Tijuca;2;2;1;104;5000.0;2000;680
Apartamento;Camorim;3;1;0;58;800.0;300;0
Apartamento;Vila Valqueire;2;1;0;67;1100.0;22;0
Apartamento;Ipanema;2;1;1;105;10000.0;2900;690
Apartamento;Botafogo;1;1;0;59;2200.0;730;127
Apartamento;Botafogo;3;1;1;108;4000.0;887;0
Flat;Leblon;1;0;0;50;3800.0;1897;214
Apartamento;Ipanema;3;1;1;130;7000.0;1375;500
Apartamento;Barra da Tijuca;3;2;1;110;3500.0;1404;272
Apartamento;Recreio dos Bandeirantes;1;1;0;54;1550.0;1113;0
Apartamento;Barra da Tijuca;4;3;2;224;8000.0;3614;536
Apartamento;Leblon;3;2;1;100;6000.0;1800;350
Apartamento;Flamengo;1;0;0;42;2500.0;510;335
Apartamento;Flamengo;1;0;0;65;3000.0;623;172
Apartamento;Barra da Tijuca;1;1;0;68;3500.0;1624;0
Apartamento;São Conrado;3;3;3;215;9000.0;2780;1369
Apartamento;Leme;3;1;0;103;3000.0;1079;170
Apartamento;Cascadura;1;0;0;45;650.0;250;0
Apartamento;Pechincha;2;1;1;66;1600.0;645;781
Apartamento;Freguesia (Jacarepaguá);3;2;1;93;1650.0;850;100
Apartamento;Vila Isabel;2;1;0;60;1000.0;588;0
Apartamento;Freguesia (Jacarepaguá);2;1;1;62;1500.0;700;85
Apartamento;Taquara;2;0;0;66;1300.0;370;0
Apartamento;Vila Isabel;2;1;0;65;1500.0;300;20
Apartamento;Recreio dos Bandeirantes;2;1;2;89;2500.0;1400;0
Apartamento;Ipanema;3;1;1;140;7200.0;2900;870
Apartamento;Pechincha;2;1;1;61;1590.0;420;57
Apartamento;Barra da Tijuca;2;1;1;65;3100.0;630;209
Apartamento;Barra da Tijuca;2;1;1;95;3950.0;1390;174
Apartamento;Tijuca;2;0;0;60;2000.0;150;24
Apartamento;Barra da Tijuca;4;2;2;136;4900.0;2000;350
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630;226
Apartamento;Barra da Tijuca;1;1;1;36;1580.0;475;89
Apartamento;Centro;1;0;0;34;850.0;410;24
Apartamento;Lagoa;2;1;1;110;6900.0;1150;200
Apartamento;Botafogo;2;1;1;85;4000.0;800;200
Apartamento;Centro;2;0;0;65;1400.0;420;21
Apartamento;Barra da Tijuca;1;1;0;34;1600.0;600;129
Flat;Centro;1;0;0;35;1700.0;360;20
Apartamento;Vista Alegre;2;1;0;87;1200.0;256;0
Quitinete;Leblon;1;0;0;26;2800.0;600;30
Apartamento;Copacabana;2;0;0;72;2900.0;750;30
Apartamento;Recreio dos Bandeirantes;3;2;0;114;2500.0;1058;0
Apartamento;Copacabana;1;0;1;68;3000.0;700;0
Apartamento;Barra da Tijuca;3;1;1;128;3500.0;1752;370
Apartamento;Braz de Pina;2;0;0;60;800.0;0;0
